LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
ITA,WKGPOP,TOT,PC_POP,A,1951,65.692,
ITA,WKGPOP,TOT,PC_POP,A,1952,65.753,
ITA,WKGPOP,TOT,PC_POP,A,1953,65.929,
ITA,WKGPOP,TOT,PC_POP,A,1954,66.106,
ITA,WKGPOP,TOT,PC_POP,A,1955,66.27,
ITA,WKGPOP,TOT,PC_POP,A,1956,66.361,
ITA,WKGPOP,TOT,PC_POP,A,1957,66.319,
ITA,WKGPOP,TOT,PC_POP,A,1958,66.238,
ITA,WKGPOP,TOT,PC_POP,A,1959,66.107,
ITA,WKGPOP,TOT,PC_POP,A,1960,65.922,
ITA,WKGPOP,TOT,PC_POP,A,1961,65.871,
ITA,WKGPOP,TOT,PC_POP,A,1962,65.951,
ITA,WKGPOP,TOT,PC_POP,A,1963,66.007,
ITA,WKGPOP,TOT,PC_POP,A,1964,65.928,
ITA,WKGPOP,TOT,PC_POP,A,1965,65.735,
ITA,WKGPOP,TOT,PC_POP,A,1966,65.502,
ITA,WKGPOP,TOT,PC_POP,A,1967,65.22,
ITA,WKGPOP,TOT,PC_POP,A,1968,64.97,
ITA,WKGPOP,TOT,PC_POP,A,1969,64.748,
ITA,WKGPOP,TOT,PC_POP,A,1970,64.534,
ITA,WKGPOP,TOT,PC_POP,A,1971,64.349,
ITA,WKGPOP,TOT,PC_POP,A,1972,64.173,
ITA,WKGPOP,TOT,PC_POP,A,1973,63.978,
ITA,WKGPOP,TOT,PC_POP,A,1974,63.799,
ITA,WKGPOP,TOT,PC_POP,A,1975,63.718,
ITA,WKGPOP,TOT,PC_POP,A,1976,63.733,
ITA,WKGPOP,TOT,PC_POP,A,1977,63.796,
ITA,WKGPOP,TOT,PC_POP,A,1978,63.926,
ITA,WKGPOP,TOT,PC_POP,A,1979,64.194,
ITA,WKGPOP,TOT,PC_POP,A,1980,64.578,
ITA,WKGPOP,TOT,PC_POP,A,1981,65.117,
ITA,WKGPOP,TOT,PC_POP,A,1982,65.789,
ITA,WKGPOP,TOT,PC_POP,A,1983,66.5,
ITA,WKGPOP,TOT,PC_POP,A,1984,67.167,
ITA,WKGPOP,TOT,PC_POP,A,1985,67.56,
ITA,WKGPOP,TOT,PC_POP,A,1986,67.786,
ITA,WKGPOP,TOT,PC_POP,A,1987,68.022,
ITA,WKGPOP,TOT,PC_POP,A,1988,68.216,
ITA,WKGPOP,TOT,PC_POP,A,1989,68.395,
ITA,WKGPOP,TOT,PC_POP,A,1990,68.55,
ITA,WKGPOP,TOT,PC_POP,A,1991,68.869,
ITA,WKGPOP,TOT,PC_POP,A,1992,69.064,
ITA,WKGPOP,TOT,PC_POP,A,1993,68.952,
ITA,WKGPOP,TOT,PC_POP,A,1994,68.826,
ITA,WKGPOP,TOT,PC_POP,A,1995,68.618,
ITA,WKGPOP,TOT,PC_POP,A,1996,68.368,
ITA,WKGPOP,TOT,PC_POP,A,1997,68.146,
ITA,WKGPOP,TOT,PC_POP,A,1998,67.933,
ITA,WKGPOP,TOT,PC_POP,A,1999,67.701,
ITA,WKGPOP,TOT,PC_POP,A,2000,67.445,
ITA,WKGPOP,TOT,PC_POP,A,2001,67.197,
ITA,WKGPOP,TOT,PC_POP,A,2002,66.938,
ITA,WKGPOP,TOT,PC_POP,A,2003,66.714,
ITA,WKGPOP,TOT,PC_POP,A,2004,66.489,
ITA,WKGPOP,TOT,PC_POP,A,2005,66.182,
ITA,WKGPOP,TOT,PC_POP,A,2006,65.907,
ITA,WKGPOP,TOT,PC_POP,A,2007,65.761,
ITA,WKGPOP,TOT,PC_POP,A,2008,65.673,
ITA,WKGPOP,TOT,PC_POP,A,2009,65.553,
ITA,WKGPOP,TOT,PC_POP,A,2010,65.459,
ITA,WKGPOP,TOT,PC_POP,A,2011,65.291,
ITA,WKGPOP,TOT,PC_POP,A,2012,64.994,
ITA,WKGPOP,TOT,PC_POP,A,2013,64.761,
ITA,WKGPOP,TOT,PC_POP,A,2014,64.578,
ITA,WKGPOP,TOT,PC_POP,A,2015,64.388,
ITA,WKGPOP,TOT,PC_POP,A,2016,64.238,
ITA,WKGPOP,TOT,PC_POP,A,2017,64.124,
ITA,WKGPOP,TOT,PC_POP,A,2018,64.046,
JPN,WKGPOP,TOT,PC_POP,A,1950,59.645,
JPN,WKGPOP,TOT,PC_POP,A,1951,59.942,
JPN,WKGPOP,TOT,PC_POP,A,1952,60.294,
JPN,WKGPOP,TOT,PC_POP,A,1953,60.671,
JPN,WKGPOP,TOT,PC_POP,A,1954,60.888,
JPN,WKGPOP,TOT,PC_POP,A,1955,61.244,
JPN,WKGPOP,TOT,PC_POP,A,1956,61.974,
JPN,WKGPOP,TOT,PC_POP,A,1957,62.76,
JPN,WKGPOP,TOT,PC_POP,A,1958,63.418,
JPN,WKGPOP,TOT,PC_POP,A,1959,64.065,
JPN,WKGPOP,TOT,PC_POP,A,1960,64.123,
JPN,WKGPOP,TOT,PC_POP,A,1961,64.291,
JPN,WKGPOP,TOT,PC_POP,A,1962,65.269,
JPN,WKGPOP,TOT,PC_POP,A,1963,66.344,
JPN,WKGPOP,TOT,PC_POP,A,1964,67.358,
JPN,WKGPOP,TOT,PC_POP,A,1965,67.981,
JPN,WKGPOP,TOT,PC_POP,A,1966,68.641,
JPN,WKGPOP,TOT,PC_POP,A,1967,68.878,
JPN,WKGPOP,TOT,PC_POP,A,1968,69.004,
JPN,WKGPOP,TOT,PC_POP,A,1969,69.002,
JPN,WKGPOP,TOT,PC_POP,A,1970,68.904,
JPN,WKGPOP,TOT,PC_POP,A,1971,68.705,
JPN,WKGPOP,TOT,PC_POP,A,1972,68.463,
JPN,WKGPOP,TOT,PC_POP,A,1973,68.17,
JPN,WKGPOP,TOT,PC_POP,A,1974,67.918,
JPN,WKGPOP,TOT,PC_POP,A,1975,67.749,
JPN,WKGPOP,TOT,PC_POP,A,1976,67.553,
JPN,WKGPOP,TOT,PC_POP,A,1977,67.403,
JPN,WKGPOP,TOT,PC_POP,A,1978,67.328,
JPN,WKGPOP,TOT,PC_POP,A,1979,67.302,
JPN,WKGPOP,TOT,PC_POP,A,1980,67.386,
JPN,WKGPOP,TOT,PC_POP,A,1981,67.245,
JPN,WKGPOP,TOT,PC_POP,A,1982,67.475,
JPN,WKGPOP,TOT,PC_POP,A,1983,67.711,
JPN,WKGPOP,TOT,PC_POP,A,1984,68.012,
JPN,WKGPOP,TOT,PC_POP,A,1985,68.182,
JPN,WKGPOP,TOT,PC_POP,A,1986,68.518,
JPN,WKGPOP,TOT,PC_POP,A,1987,68.858,
JPN,WKGPOP,TOT,PC_POP,A,1988,69.237,
JPN,WKGPOP,TOT,PC_POP,A,1989,69.566,
JPN,WKGPOP,TOT,PC_POP,A,1990,69.68,
JPN,WKGPOP,TOT,PC_POP,A,1991,69.779,
JPN,WKGPOP,TOT,PC_POP,A,1992,69.782,
JPN,WKGPOP,TOT,PC_POP,A,1993,69.752,
JPN,WKGPOP,TOT,PC_POP,A,1994,69.608,
JPN,WKGPOP,TOT,PC_POP,A,1995,69.488,
JPN,WKGPOP,TOT,PC_POP,A,1996,69.25,
JPN,WKGPOP,TOT,PC_POP,A,1997,68.988,
JPN,WKGPOP,TOT,PC_POP,A,1998,68.719,
JPN,WKGPOP,TOT,PC_POP,A,1999,68.483,
JPN,WKGPOP,TOT,PC_POP,A,2000,68.052,
JPN,WKGPOP,TOT,PC_POP,A,2001,67.67,
JPN,WKGPOP,TOT,PC_POP,A,2002,67.254,
JPN,WKGPOP,TOT,PC_POP,A,2003,66.922,
JPN,WKGPOP,TOT,PC_POP,A,2004,66.628,
JPN,WKGPOP,TOT,PC_POP,A,2005,66.074,
JPN,WKGPOP,TOT,PC_POP,A,2006,65.532,
JPN,WKGPOP,TOT,PC_POP,A,2007,64.971,
JPN,WKGPOP,TOT,PC_POP,A,2008,64.451,
JPN,WKGPOP,TOT,PC_POP,A,2009,63.91,
JPN,WKGPOP,TOT,PC_POP,A,2010,63.826,
JPN,WKGPOP,TOT,PC_POP,A,2011,63.648,
JPN,WKGPOP,TOT,PC_POP,A,2012,62.875,
JPN,WKGPOP,TOT,PC_POP,A,2013,62.067,
JPN,WKGPOP,TOT,PC_POP,A,2014,61.259,
JPN,WKGPOP,TOT,PC_POP,A,2015,60.806,
JPN,WKGPOP,TOT,PC_POP,A,2016,60.316,
JPN,WKGPOP,TOT,PC_POP,A,2017,59.951,
JPN,WKGPOP,TOT,PC_POP,A,2018,59.671,
KOR,WKGPOP,TOT,PC_POP,A,1950,54.64,
KOR,WKGPOP,TOT,PC_POP,A,1951,54.712,
KOR,WKGPOP,TOT,PC_POP,A,1952,55.036,
KOR,WKGPOP,TOT,PC_POP,A,1953,55.376,
KOR,WKGPOP,TOT,PC_POP,A,1954,55.531,
KOR,WKGPOP,TOT,PC_POP,A,1955,55.439,
KOR,WKGPOP,TOT,PC_POP,A,1956,55.335,
KOR,WKGPOP,TOT,PC_POP,A,1957,54.938,
KOR,WKGPOP,TOT,PC_POP,A,1958,54.382,
KOR,WKGPOP,TOT,PC_POP,A,1959,53.833,
KOR,WKGPOP,TOT,PC_POP,A,1960,54.766,
KOR,WKGPOP,TOT,PC_POP,A,1961,54.14,
KOR,WKGPOP,TOT,PC_POP,A,1962,53.776,
KOR,WKGPOP,TOT,PC_POP,A,1963,53.537,
KOR,WKGPOP,TOT,PC_POP,A,1964,53.327,
KOR,WKGPOP,TOT,PC_POP,A,1965,53.112,
KOR,WKGPOP,TOT,PC_POP,A,1966,52.972,
KOR,WKGPOP,TOT,PC_POP,A,1967,53.113,
KOR,WKGPOP,TOT,PC_POP,A,1968,53.329,
KOR,WKGPOP,TOT,PC_POP,A,1969,53.757,
KOR,WKGPOP,TOT,PC_POP,A,1970,54.403,
KOR,WKGPOP,TOT,PC_POP,A,1971,54.934,
KOR,WKGPOP,TOT,PC_POP,A,1972,55.52,
KOR,WKGPOP,TOT,PC_POP,A,1973,56.23,
KOR,WKGPOP,TOT,PC_POP,A,1974,57.02,
KOR,WKGPOP,TOT,PC_POP,A,1975,57.96,
KOR,WKGPOP,TOT,PC_POP,A,1976,59.002,
KOR,WKGPOP,TOT,PC_POP,A,1977,59.951,
KOR,WKGPOP,TOT,PC_POP,A,1978,60.85,
KOR,WKGPOP,TOT,PC_POP,A,1979,61.607,
KOR,WKGPOP,TOT,PC_POP,A,1980,62.21,
KOR,WKGPOP,TOT,PC_POP,A,1981,62.753,
KOR,WKGPOP,TOT,PC_POP,A,1982,63.266,
KOR,WKGPOP,TOT,PC_POP,A,1983,63.88,
KOR,WKGPOP,TOT,PC_POP,A,1984,64.694,
KOR,WKGPOP,TOT,PC_POP,A,1985,65.577,
KOR,WKGPOP,TOT,PC_POP,A,1986,66.441,
KOR,WKGPOP,TOT,PC_POP,A,1987,67.269,
KOR,WKGPOP,TOT,PC_POP,A,1988,68.001,
KOR,WKGPOP,TOT,PC_POP,A,1989,68.635,
KOR,WKGPOP,TOT,PC_POP,A,1990,69.281,
KOR,WKGPOP,TOT,PC_POP,A,1991,69.684,
KOR,WKGPOP,TOT,PC_POP,A,1992,69.97,
KOR,WKGPOP,TOT,PC_POP,A,1993,70.196,
KOR,WKGPOP,TOT,PC_POP,A,1994,70.44,
KOR,WKGPOP,TOT,PC_POP,A,1995,70.741,
KOR,WKGPOP,TOT,PC_POP,A,1996,71.008,
KOR,WKGPOP,TOT,PC_POP,A,1997,71.357,
KOR,WKGPOP,TOT,PC_POP,A,1998,71.567,
KOR,WKGPOP,TOT,PC_POP,A,1999,71.691,
KOR,WKGPOP,TOT,PC_POP,A,2000,71.693,
KOR,WKGPOP,TOT,PC_POP,A,2001,71.662,
KOR,WKGPOP,TOT,PC_POP,A,2002,71.687,
KOR,WKGPOP,TOT,PC_POP,A,2003,71.76,
KOR,WKGPOP,TOT,PC_POP,A,2004,71.796,
KOR,WKGPOP,TOT,PC_POP,A,2005,71.891,
KOR,WKGPOP,TOT,PC_POP,A,2006,72.118,
KOR,WKGPOP,TOT,PC_POP,A,2007,72.321,
KOR,WKGPOP,TOT,PC_POP,A,2008,72.546,
KOR,WKGPOP,TOT,PC_POP,A,2009,72.811,
KOR,WKGPOP,TOT,PC_POP,A,2010,73.068,
KOR,WKGPOP,TOT,PC_POP,A,2011,73.393,
KOR,WKGPOP,TOT,PC_POP,A,2012,73.418,
KOR,WKGPOP,TOT,PC_POP,A,2013,73.398,
KOR,WKGPOP,TOT,PC_POP,A,2014,73.415,
KOR,WKGPOP,TOT,PC_POP,A,2015,73.397,
KOR,WKGPOP,TOT,PC_POP,A,2016,73.404,
KOR,WKGPOP,TOT,PC_POP,A,2017,73.151,
KOR,WKGPOP,TOT,PC_POP,A,2018,72.767,
LUX,WKGPOP,TOT,PC_POP,A,1950,70.269,
LUX,WKGPOP,TOT,PC_POP,A,1951,70.294,
LUX,WKGPOP,TOT,PC_POP,A,1952,70.181,
LUX,WKGPOP,TOT,PC_POP,A,1953,70.036,
LUX,WKGPOP,TOT,PC_POP,A,1954,69.903,
LUX,WKGPOP,TOT,PC_POP,A,1955,69.775,
LUX,WKGPOP,TOT,PC_POP,A,1956,69.423,
LUX,WKGPOP,TOT,PC_POP,A,1957,69.123,
LUX,WKGPOP,TOT,PC_POP,A,1958,68.805,
LUX,WKGPOP,TOT,PC_POP,A,1959,68.426,
LUX,WKGPOP,TOT,PC_POP,A,1960,67.993,
LUX,WKGPOP,TOT,PC_POP,A,1961,67.544,
LUX,WKGPOP,TOT,PC_POP,A,1962,67.127,
LUX,WKGPOP,TOT,PC_POP,A,1963,66.752,
LUX,WKGPOP,TOT,PC_POP,A,1964,66.436,
LUX,WKGPOP,TOT,PC_POP,A,1965,66.186,
LUX,WKGPOP,TOT,PC_POP,A,1966,65.831,
LUX,WKGPOP,TOT,PC_POP,A,1967,65.555,
LUX,WKGPOP,TOT,PC_POP,A,1968,65.365,
LUX,WKGPOP,TOT,PC_POP,A,1969,65.262,
LUX,WKGPOP,TOT,PC_POP,A,1970,65.581,
LUX,WKGPOP,TOT,PC_POP,A,1971,65.45,
LUX,WKGPOP,TOT,PC_POP,A,1972,65.731,
LUX,WKGPOP,TOT,PC_POP,A,1973,66.058,
LUX,WKGPOP,TOT,PC_POP,A,1974,66.541,
LUX,WKGPOP,TOT,PC_POP,A,1975,66.991,
LUX,WKGPOP,TOT,PC_POP,A,1976,67.322,
LUX,WKGPOP,TOT,PC_POP,A,1977,67.576,
LUX,WKGPOP,TOT,PC_POP,A,1978,67.802,
LUX,WKGPOP,TOT,PC_POP,A,1979,67.658,
LUX,WKGPOP,TOT,PC_POP,A,1980,67.588,
LUX,WKGPOP,TOT,PC_POP,A,1981,67.983,
LUX,WKGPOP,TOT,PC_POP,A,1982,68.41,
LUX,WKGPOP,TOT,PC_POP,A,1983,68.889,
LUX,WKGPOP,TOT,PC_POP,A,1984,69.307,
LUX,WKGPOP,TOT,PC_POP,A,1985,69.551,
LUX,WKGPOP,TOT,PC_POP,A,1986,69.69,
LUX,WKGPOP,TOT,PC_POP,A,1987,69.759,
LUX,WKGPOP,TOT,PC_POP,A,1988,69.64,
LUX,WKGPOP,TOT,PC_POP,A,1989,69.438,
LUX,WKGPOP,TOT,PC_POP,A,1990,69.226,
LUX,WKGPOP,TOT,PC_POP,A,1991,68.94,
LUX,WKGPOP,TOT,PC_POP,A,1992,68.624,
LUX,WKGPOP,TOT,PC_POP,A,1993,68.273,
LUX,WKGPOP,TOT,PC_POP,A,1994,67.912,
LUX,WKGPOP,TOT,PC_POP,A,1995,67.583,
LUX,WKGPOP,TOT,PC_POP,A,1996,67.317,
LUX,WKGPOP,TOT,PC_POP,A,1997,67.115,
LUX,WKGPOP,TOT,PC_POP,A,1998,66.96,
LUX,WKGPOP,TOT,PC_POP,A,1999,66.841,
LUX,WKGPOP,TOT,PC_POP,A,2000,66.989,
LUX,WKGPOP,TOT,PC_POP,A,2001,67.166,
LUX,WKGPOP,TOT,PC_POP,A,2002,67.141,
LUX,WKGPOP,TOT,PC_POP,A,2003,67.214,
LUX,WKGPOP,TOT,PC_POP,A,2004,67.301,
LUX,WKGPOP,TOT,PC_POP,A,2005,67.399,
LUX,WKGPOP,TOT,PC_POP,A,2006,67.563,
LUX,WKGPOP,TOT,PC_POP,A,2007,67.748,
LUX,WKGPOP,TOT,PC_POP,A,2008,67.973,
LUX,WKGPOP,TOT,PC_POP,A,2009,68.195,
LUX,WKGPOP,TOT,PC_POP,A,2010,68.411,
LUX,WKGPOP,TOT,PC_POP,A,2011,68.711,
LUX,WKGPOP,TOT,PC_POP,A,2012,68.968,
LUX,WKGPOP,TOT,PC_POP,A,2013,69.061,
LUX,WKGPOP,TOT,PC_POP,A,2014,69.126,
LUX,WKGPOP,TOT,PC_POP,A,2015,69.238,
LUX,WKGPOP,TOT,PC_POP,A,2016,69.415,
LUX,WKGPOP,TOT,PC_POP,A,2017,69.531,
LUX,WKGPOP,TOT,PC_POP,A,2018,69.547,
MEX,WKGPOP,TOT,PC_POP,A,1950,53.414,
MEX,WKGPOP,TOT,PC_POP,A,1951,53.216,
MEX,WKGPOP,TOT,PC_POP,A,1952,52.987,
MEX,WKGPOP,TOT,PC_POP,A,1953,52.748,
MEX,WKGPOP,TOT,PC_POP,A,1954,52.502,
MEX,WKGPOP,TOT,PC_POP,A,1955,52.234,
MEX,WKGPOP,TOT,PC_POP,A,1956,51.955,
MEX,WKGPOP,TOT,PC_POP,A,1957,51.656,
MEX,WKGPOP,TOT,PC_POP,A,1958,51.343,
MEX,WKGPOP,TOT,PC_POP,A,1959,51.026,
MEX,WKGPOP,TOT,PC_POP,A,1960,50.714,
MEX,WKGPOP,TOT,PC_POP,A,1961,50.413,
MEX,WKGPOP,TOT,PC_POP,A,1962,50.131,
MEX,WKGPOP,TOT,PC_POP,A,1963,49.871,
MEX,WKGPOP,TOT,PC_POP,A,1964,49.638,
MEX,WKGPOP,TOT,PC_POP,A,1965,49.424,
MEX,WKGPOP,TOT,PC_POP,A,1966,49.241,
MEX,WKGPOP,TOT,PC_POP,A,1967,49.105,
MEX,WKGPOP,TOT,PC_POP,A,1968,49.011,
MEX,WKGPOP,TOT,PC_POP,A,1969,48.956,
MEX,WKGPOP,TOT,PC_POP,A,1970,48.943,
MEX,WKGPOP,TOT,PC_POP,A,1971,48.973,
MEX,WKGPOP,TOT,PC_POP,A,1972,49.043,
MEX,WKGPOP,TOT,PC_POP,A,1973,49.16,
MEX,WKGPOP,TOT,PC_POP,A,1974,49.324,
MEX,WKGPOP,TOT,PC_POP,A,1975,49.538,
MEX,WKGPOP,TOT,PC_POP,A,1976,49.803,
MEX,WKGPOP,TOT,PC_POP,A,1977,50.119,
MEX,WKGPOP,TOT,PC_POP,A,1978,50.475,
MEX,WKGPOP,TOT,PC_POP,A,1979,50.864,
MEX,WKGPOP,TOT,PC_POP,A,1980,51.281,
MEX,WKGPOP,TOT,PC_POP,A,1981,51.721,
MEX,WKGPOP,TOT,PC_POP,A,1982,52.182,
MEX,WKGPOP,TOT,PC_POP,A,1983,52.665,
MEX,WKGPOP,TOT,PC_POP,A,1984,53.172,
MEX,WKGPOP,TOT,PC_POP,A,1985,53.7,
MEX,WKGPOP,TOT,PC_POP,A,1986,54.245,
MEX,WKGPOP,TOT,PC_POP,A,1987,54.801,
MEX,WKGPOP,TOT,PC_POP,A,1988,55.36,
MEX,WKGPOP,TOT,PC_POP,A,1989,55.916,
MEX,WKGPOP,TOT,PC_POP,A,1990,56.458,
MEX,WKGPOP,TOT,PC_POP,A,1991,56.985,
MEX,WKGPOP,TOT,PC_POP,A,1992,57.485,
MEX,WKGPOP,TOT,PC_POP,A,1993,57.953,
MEX,WKGPOP,TOT,PC_POP,A,1994,58.399,
MEX,WKGPOP,TOT,PC_POP,A,1995,58.826,
MEX,WKGPOP,TOT,PC_POP,A,1996,59.234,
MEX,WKGPOP,TOT,PC_POP,A,1997,59.628,
MEX,WKGPOP,TOT,PC_POP,A,1998,60.025,
MEX,WKGPOP,TOT,PC_POP,A,1999,60.415,
MEX,WKGPOP,TOT,PC_POP,A,2000,60.773,
MEX,WKGPOP,TOT,PC_POP,A,2001,61.129,
MEX,WKGPOP,TOT,PC_POP,A,2002,61.501,
MEX,WKGPOP,TOT,PC_POP,A,2003,61.869,
MEX,WKGPOP,TOT,PC_POP,A,2004,62.22,
MEX,WKGPOP,TOT,PC_POP,A,2005,62.559,
MEX,WKGPOP,TOT,PC_POP,A,2006,62.905,
MEX,WKGPOP,TOT,PC_POP,A,2007,63.261,
MEX,WKGPOP,TOT,PC_POP,A,2008,63.622,
MEX,WKGPOP,TOT,PC_POP,A,2009,63.978,
MEX,WKGPOP,TOT,PC_POP,A,2010,64.314,
MEX,WKGPOP,TOT,PC_POP,A,2011,64.629,
MEX,WKGPOP,TOT,PC_POP,A,2012,64.916,
MEX,WKGPOP,TOT,PC_POP,A,2013,65.179,
MEX,WKGPOP,TOT,PC_POP,A,2014,65.423,
MEX,WKGPOP,TOT,PC_POP,A,2015,65.652,
MEX,WKGPOP,TOT,PC_POP,A,2016,65.867,
MEX,WKGPOP,TOT,PC_POP,A,2017,66.064,
MEX,WKGPOP,TOT,PC_POP,A,2018,66.246,
NLD,WKGPOP,TOT,PC_POP,A,1950,62.962,
NLD,WKGPOP,TOT,PC_POP,A,1951,62.676,
NLD,WKGPOP,TOT,PC_POP,A,1952,62.374,
NLD,WKGPOP,TOT,PC_POP,A,1953,62.098,
NLD,WKGPOP,TOT,PC_POP,A,1954,61.888,
NLD,WKGPOP,TOT,PC_POP,A,1955,61.716,
NLD,WKGPOP,TOT,PC_POP,A,1956,61.535,
NLD,WKGPOP,TOT,PC_POP,A,1957,61.353,
NLD,WKGPOP,TOT,PC_POP,A,1958,61.204,
NLD,WKGPOP,TOT,PC_POP,A,1959,61.11,
NLD,WKGPOP,TOT,PC_POP,A,1960,61.02,
NLD,WKGPOP,TOT,PC_POP,A,1961,61.183,
NLD,WKGPOP,TOT,PC_POP,A,1962,61.598,
NLD,WKGPOP,TOT,PC_POP,A,1963,61.892,
NLD,WKGPOP,TOT,PC_POP,A,1964,62.059,
NLD,WKGPOP,TOT,PC_POP,A,1965,62.174,
NLD,WKGPOP,TOT,PC_POP,A,1966,62.28,
NLD,WKGPOP,TOT,PC_POP,A,1967,62.345,
NLD,WKGPOP,TOT,PC_POP,A,1968,62.402,
NLD,WKGPOP,TOT,PC_POP,A,1969,62.468,
NLD,WKGPOP,TOT,PC_POP,A,1970,62.55,
NLD,WKGPOP,TOT,PC_POP,A,1971,62.691,
NLD,WKGPOP,TOT,PC_POP,A,1972,62.88,
NLD,WKGPOP,TOT,PC_POP,A,1973,63.133,
NLD,WKGPOP,TOT,PC_POP,A,1974,63.467,
NLD,WKGPOP,TOT,PC_POP,A,1975,63.867,
NLD,WKGPOP,TOT,PC_POP,A,1976,64.326,
NLD,WKGPOP,TOT,PC_POP,A,1977,64.787,
NLD,WKGPOP,TOT,PC_POP,A,1978,65.237,
NLD,WKGPOP,TOT,PC_POP,A,1979,65.705,
NLD,WKGPOP,TOT,PC_POP,A,1980,66.163,
NLD,WKGPOP,TOT,PC_POP,A,1981,66.596,
NLD,WKGPOP,TOT,PC_POP,A,1982,67.046,
NLD,WKGPOP,TOT,PC_POP,A,1983,67.53,
NLD,WKGPOP,TOT,PC_POP,A,1984,68.045,
NLD,WKGPOP,TOT,PC_POP,A,1985,68.473,
NLD,WKGPOP,TOT,PC_POP,A,1986,68.752,
NLD,WKGPOP,TOT,PC_POP,A,1987,68.945,
NLD,WKGPOP,TOT,PC_POP,A,1988,69.019,
NLD,WKGPOP,TOT,PC_POP,A,1989,68.997,
NLD,WKGPOP,TOT,PC_POP,A,1990,68.924,
NLD,WKGPOP,TOT,PC_POP,A,1991,68.823,
NLD,WKGPOP,TOT,PC_POP,A,1992,68.713,
NLD,WKGPOP,TOT,PC_POP,A,1993,68.606,
NLD,WKGPOP,TOT,PC_POP,A,1994,68.485,
NLD,WKGPOP,TOT,PC_POP,A,1995,68.365,
NLD,WKGPOP,TOT,PC_POP,A,1996,68.275,
NLD,WKGPOP,TOT,PC_POP,A,1997,68.169,
NLD,WKGPOP,TOT,PC_POP,A,1998,68.041,
NLD,WKGPOP,TOT,PC_POP,A,1999,67.92,
NLD,WKGPOP,TOT,PC_POP,A,2000,67.818,
NLD,WKGPOP,TOT,PC_POP,A,2001,67.752,
NLD,WKGPOP,TOT,PC_POP,A,2002,67.714,
NLD,WKGPOP,TOT,PC_POP,A,2003,67.651,
NLD,WKGPOP,TOT,PC_POP,A,2004,67.558,
NLD,WKGPOP,TOT,PC_POP,A,2005,67.486,
NLD,WKGPOP,TOT,PC_POP,A,2006,67.447,
NLD,WKGPOP,TOT,PC_POP,A,2007,67.41,
NLD,WKGPOP,TOT,PC_POP,A,2008,67.33,
NLD,WKGPOP,TOT,PC_POP,A,2009,67.193,
NLD,WKGPOP,TOT,PC_POP,A,2010,67.038,
NLD,WKGPOP,TOT,PC_POP,A,2011,66.707,
NLD,WKGPOP,TOT,PC_POP,A,2012,66.232,
NLD,WKGPOP,TOT,PC_POP,A,2013,65.868,
NLD,WKGPOP,TOT,PC_POP,A,2014,65.597,
NLD,WKGPOP,TOT,PC_POP,A,2015,65.407,
NLD,WKGPOP,TOT,PC_POP,A,2016,65.278,
NLD,WKGPOP,TOT,PC_POP,A,2017,65.142,
NLD,WKGPOP,TOT,PC_POP,A,2018,65.019,
NZL,WKGPOP,TOT,PC_POP,A,1950,61.941,
NZL,WKGPOP,TOT,PC_POP,A,1951,61.3,
NZL,WKGPOP,TOT,PC_POP,A,1952,60.804,
NZL,WKGPOP,TOT,PC_POP,A,1953,60.391,
NZL,WKGPOP,TOT,PC_POP,A,1954,60.006,
NZL,WKGPOP,TOT,PC_POP,A,1955,59.705,
NZL,WKGPOP,TOT,PC_POP,A,1956,59.508,
NZL,WKGPOP,TOT,PC_POP,A,1957,59.304,
NZL,WKGPOP,TOT,PC_POP,A,1958,59.053,
NZL,WKGPOP,TOT,PC_POP,A,1959,58.76,
NZL,WKGPOP,TOT,PC_POP,A,1960,58.489,
NZL,WKGPOP,TOT,PC_POP,A,1961,58.412,
NZL,WKGPOP,TOT,PC_POP,A,1962,58.523,
NZL,WKGPOP,TOT,PC_POP,A,1963,58.668,
NZL,WKGPOP,TOT,PC_POP,A,1964,58.823,
NZL,WKGPOP,TOT,PC_POP,A,1965,58.946,
NZL,WKGPOP,TOT,PC_POP,A,1966,59.09,
NZL,WKGPOP,TOT,PC_POP,A,1967,59.215,
NZL,WKGPOP,TOT,PC_POP,A,1968,59.26,
NZL,WKGPOP,TOT,PC_POP,A,1969,59.376,
NZL,WKGPOP,TOT,PC_POP,A,1970,59.613,
NZL,WKGPOP,TOT,PC_POP,A,1971,59.811,
NZL,WKGPOP,TOT,PC_POP,A,1972,60.014,
NZL,WKGPOP,TOT,PC_POP,A,1973,60.351,
NZL,WKGPOP,TOT,PC_POP,A,1974,60.791,
NZL,WKGPOP,TOT,PC_POP,A,1975,61.181,
NZL,WKGPOP,TOT,PC_POP,A,1976,61.564,
NZL,WKGPOP,TOT,PC_POP,A,1977,62.015,
NZL,WKGPOP,TOT,PC_POP,A,1978,62.435,
NZL,WKGPOP,TOT,PC_POP,A,1979,62.809,
NZL,WKGPOP,TOT,PC_POP,A,1980,63.274,
NZL,WKGPOP,TOT,PC_POP,A,1981,63.63,
NZL,WKGPOP,TOT,PC_POP,A,1982,63.921,
NZL,WKGPOP,TOT,PC_POP,A,1983,64.392,
NZL,WKGPOP,TOT,PC_POP,A,1984,64.838,
NZL,WKGPOP,TOT,PC_POP,A,1985,65.206,
NZL,WKGPOP,TOT,PC_POP,A,1986,65.432,
