LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
LVA,POP,TOT,MLN_PER,A,2014,1.993785,
LVA,POP,TOT,MLN_PER,A,2015,1.977523,
LVA,POP,TOT,MLN_PER,A,2016,1.959535,
LVA,POP,TOT,MLN_PER,A,2017,1.942247,
LVA,POP,TOT,MLN_PER,A,2018,1.92717,
ARG,POP,TOT,MLN_PER,A,1960,20.61601,
ARG,POP,TOT,MLN_PER,A,1961,20.950583,
ARG,POP,TOT,MLN_PER,A,1962,21.283784,
ARG,POP,TOT,MLN_PER,A,1963,21.616406,
ARG,POP,TOT,MLN_PER,A,1964,21.949246,
ARG,POP,TOT,MLN_PER,A,1965,22.283102,
ARG,POP,TOT,MLN_PER,A,1966,22.611643,
ARG,POP,TOT,MLN_PER,A,1967,22.934338,
ARG,POP,TOT,MLN_PER,A,1968,23.260684,
ARG,POP,TOT,MLN_PER,A,1969,23.600177,
ARG,POP,TOT,MLN_PER,A,1970,23.962314,
ARG,POP,TOT,MLN_PER,A,1971,24.354307,
ARG,POP,TOT,MLN_PER,A,1972,24.769829,
ARG,POP,TOT,MLN_PER,A,1973,25.19805,
ARG,POP,TOT,MLN_PER,A,1974,25.628164,
ARG,POP,TOT,MLN_PER,A,1975,26.049353,
ARG,POP,TOT,MLN_PER,A,1976,26.458241,
ARG,POP,TOT,MLN_PER,A,1977,26.862054,
ARG,POP,TOT,MLN_PER,A,1978,27.265831,
ARG,POP,TOT,MLN_PER,A,1979,27.674632,
ARG,POP,TOT,MLN_PER,A,1980,28.093507,
ARG,POP,TOT,MLN_PER,A,1981,28.52412,
ARG,POP,TOT,MLN_PER,A,1982,28.963109,
ARG,POP,TOT,MLN_PER,A,1983,29.407972,
ARG,POP,TOT,MLN_PER,A,1984,29.856213,
ARG,POP,TOT,MLN_PER,A,1985,30.305336,
ARG,POP,TOT,MLN_PER,A,1986,30.757601,
ARG,POP,TOT,MLN_PER,A,1987,31.214665,
ARG,POP,TOT,MLN_PER,A,1988,31.673154,
ARG,POP,TOT,MLN_PER,A,1989,32.129676,
ARG,POP,TOT,MLN_PER,A,1990,32.580854,
ARG,POP,TOT,MLN_PER,A,1991,33.028546,
ARG,POP,TOT,MLN_PER,A,1992,33.475005,
ARG,POP,TOT,MLN_PER,A,1993,33.91744,
ARG,POP,TOT,MLN_PER,A,1994,34.353066,
ARG,POP,TOT,MLN_PER,A,1995,34.779096,
ARG,POP,TOT,MLN_PER,A,1996,35.195575,
ARG,POP,TOT,MLN_PER,A,1997,35.604362,
ARG,POP,TOT,MLN_PER,A,1998,36.005387,
ARG,POP,TOT,MLN_PER,A,1999,36.398577,
ARG,POP,TOT,MLN_PER,A,2000,36.783859,
ARG,POP,TOT,MLN_PER,A,2001,37.156654,
ARG,POP,TOT,MLN_PER,A,2002,37.537783,
ARG,POP,TOT,MLN_PER,A,2003,37.927463,
ARG,POP,TOT,MLN_PER,A,2004,38.325927,
ARG,POP,TOT,MLN_PER,A,2005,38.733406,
ARG,POP,TOT,MLN_PER,A,2006,39.127239,
ARG,POP,TOT,MLN_PER,A,2007,39.52944,
ARG,POP,TOT,MLN_PER,A,2008,39.940234,
ARG,POP,TOT,MLN_PER,A,2009,40.359828,
ARG,POP,TOT,MLN_PER,A,2010,40.788453,
ARG,POP,TOT,MLN_PER,A,2011,41.26149,
ARG,POP,TOT,MLN_PER,A,2012,41.733271,
ARG,POP,TOT,MLN_PER,A,2013,42.202935,
ARG,POP,TOT,MLN_PER,A,2014,42.6695,
ARG,POP,TOT,MLN_PER,A,2015,43.131966,
ARG,POP,TOT,MLN_PER,A,2016,43.590368,
ARG,POP,TOT,MLN_PER,A,2017,44.044811,
ARG,POP,TOT,MLN_PER,A,2018,44.494502,
BGR,POP,TOT,MLN_PER,A,1960,7.867374,
BGR,POP,TOT,MLN_PER,A,1961,7.943118,
BGR,POP,TOT,MLN_PER,A,1962,8.012946,
BGR,POP,TOT,MLN_PER,A,1963,8.078145,
BGR,POP,TOT,MLN_PER,A,1964,8.14434,
BGR,POP,TOT,MLN_PER,A,1965,8.204168,
BGR,POP,TOT,MLN_PER,A,1966,8.258057,
BGR,POP,TOT,MLN_PER,A,1967,8.310226,
BGR,POP,TOT,MLN_PER,A,1968,8.369603,
BGR,POP,TOT,MLN_PER,A,1969,8.434172,
BGR,POP,TOT,MLN_PER,A,1970,8.489574,
BGR,POP,TOT,MLN_PER,A,1971,8.536395,
BGR,POP,TOT,MLN_PER,A,1972,8.5762,
BGR,POP,TOT,MLN_PER,A,1973,8.620967,
BGR,POP,TOT,MLN_PER,A,1974,8.678745,
BGR,POP,TOT,MLN_PER,A,1975,8.720742,
BGR,POP,TOT,MLN_PER,A,1976,8.758599,
BGR,POP,TOT,MLN_PER,A,1977,8.804183,
BGR,POP,TOT,MLN_PER,A,1978,8.814032,
BGR,POP,TOT,MLN_PER,A,1979,8.82594,
BGR,POP,TOT,MLN_PER,A,1980,8.861535,
BGR,POP,TOT,MLN_PER,A,1981,8.891117,
BGR,POP,TOT,MLN_PER,A,1982,8.917457,
BGR,POP,TOT,MLN_PER,A,1983,8.939738,
BGR,POP,TOT,MLN_PER,A,1984,8.960679,
BGR,POP,TOT,MLN_PER,A,1985,8.960547,
BGR,POP,TOT,MLN_PER,A,1986,8.958171,
BGR,POP,TOT,MLN_PER,A,1987,8.971359,
BGR,POP,TOT,MLN_PER,A,1988,8.981446,
BGR,POP,TOT,MLN_PER,A,1989,8.876972,
BGR,POP,TOT,MLN_PER,A,1990,8.718289,
BGR,POP,TOT,MLN_PER,A,1991,8.632367,
BGR,POP,TOT,MLN_PER,A,1992,8.540164,
BGR,POP,TOT,MLN_PER,A,1993,8.472313,
BGR,POP,TOT,MLN_PER,A,1994,8.443591,
BGR,POP,TOT,MLN_PER,A,1995,8.406067,
BGR,POP,TOT,MLN_PER,A,1996,8.362826,
BGR,POP,TOT,MLN_PER,A,1997,8.312068,
BGR,POP,TOT,MLN_PER,A,1998,8.256786,
BGR,POP,TOT,MLN_PER,A,1999,8.210624,
BGR,POP,TOT,MLN_PER,A,2000,8.170172,
BGR,POP,TOT,MLN_PER,A,2001,8.009142,
BGR,POP,TOT,MLN_PER,A,2002,7.837161,
BGR,POP,TOT,MLN_PER,A,2003,7.775327,
BGR,POP,TOT,MLN_PER,A,2004,7.71686,
BGR,POP,TOT,MLN_PER,A,2005,7.658972,
BGR,POP,TOT,MLN_PER,A,2006,7.601022,
BGR,POP,TOT,MLN_PER,A,2007,7.545338,
BGR,POP,TOT,MLN_PER,A,2008,7.492561,
BGR,POP,TOT,MLN_PER,A,2009,7.444443,
BGR,POP,TOT,MLN_PER,A,2010,7.395599,
BGR,POP,TOT,MLN_PER,A,2011,7.348328,
BGR,POP,TOT,MLN_PER,A,2012,7.305888,
BGR,POP,TOT,MLN_PER,A,2013,7.265115,
BGR,POP,TOT,MLN_PER,A,2014,7.223938,
BGR,POP,TOT,MLN_PER,A,2015,7.177991,
BGR,POP,TOT,MLN_PER,A,2016,7.127822,
BGR,POP,TOT,MLN_PER,A,2017,7.075947,
BGR,POP,TOT,MLN_PER,A,2018,7.025037,
CRI,POP,TOT,MLN_PER,A,1960,1.251508,
CRI,POP,TOT,MLN_PER,A,1961,1.301084,
CRI,POP,TOT,MLN_PER,A,1962,1.352695,
CRI,POP,TOT,MLN_PER,A,1963,1.403804,
CRI,POP,TOT,MLN_PER,A,1964,1.455625,
CRI,POP,TOT,MLN_PER,A,1965,1.507565,
CRI,POP,TOT,MLN_PER,A,1966,1.559922,
CRI,POP,TOT,MLN_PER,A,1967,1.612363,
CRI,POP,TOT,MLN_PER,A,1968,1.664202,
CRI,POP,TOT,MLN_PER,A,1969,1.715441,
CRI,POP,TOT,MLN_PER,A,1970,1.763665,
CRI,POP,TOT,MLN_PER,A,1971,1.812029,
CRI,POP,TOT,MLN_PER,A,1972,1.860528,
CRI,POP,TOT,MLN_PER,A,1973,1.909614,
CRI,POP,TOT,MLN_PER,A,1974,1.959976,
CRI,POP,TOT,MLN_PER,A,1975,2.009819,
CRI,POP,TOT,MLN_PER,A,1976,2.06332,
CRI,POP,TOT,MLN_PER,A,1977,2.11779,
CRI,POP,TOT,MLN_PER,A,1978,2.177452,
CRI,POP,TOT,MLN_PER,A,1979,2.23989,
CRI,POP,TOT,MLN_PER,A,1980,2.304094,
CRI,POP,TOT,MLN_PER,A,1981,2.37006,
CRI,POP,TOT,MLN_PER,A,1982,2.437231,
CRI,POP,TOT,MLN_PER,A,1983,2.505453,
CRI,POP,TOT,MLN_PER,A,1984,2.573769,
CRI,POP,TOT,MLN_PER,A,1985,2.646142,
CRI,POP,TOT,MLN_PER,A,1986,2.726063,
CRI,POP,TOT,MLN_PER,A,1987,2.804079,
CRI,POP,TOT,MLN_PER,A,1988,2.878888,
CRI,POP,TOT,MLN_PER,A,1989,2.955335,
CRI,POP,TOT,MLN_PER,A,1990,3.029336,
CRI,POP,TOT,MLN_PER,A,1991,3.101536,
CRI,POP,TOT,MLN_PER,A,1992,3.170537,
CRI,POP,TOT,MLN_PER,A,1993,3.239868,
CRI,POP,TOT,MLN_PER,A,1994,3.334223,
CRI,POP,TOT,MLN_PER,A,1995,3.428278,
CRI,POP,TOT,MLN_PER,A,1996,3.520866,
CRI,POP,TOT,MLN_PER,A,1997,3.611224,
CRI,POP,TOT,MLN_PER,A,1998,3.699939,
CRI,POP,TOT,MLN_PER,A,1999,3.786841,
CRI,POP,TOT,MLN_PER,A,2000,3.872349,
CRI,POP,TOT,MLN_PER,A,2001,3.953393,
CRI,POP,TOT,MLN_PER,A,2002,4.022431,
CRI,POP,TOT,MLN_PER,A,2003,4.086405,
CRI,POP,TOT,MLN_PER,A,2004,4.151823,
CRI,POP,TOT,MLN_PER,A,2005,4.215248,
CRI,POP,TOT,MLN_PER,A,2006,4.278656,
CRI,POP,TOT,MLN_PER,A,2007,4.34039,
CRI,POP,TOT,MLN_PER,A,2008,4.40409,
CRI,POP,TOT,MLN_PER,A,2009,4.469337,
CRI,POP,TOT,MLN_PER,A,2010,4.533894,
CRI,POP,TOT,MLN_PER,A,2011,4.592149,
CRI,POP,TOT,MLN_PER,A,2012,4.652459,
CRI,POP,TOT,MLN_PER,A,2013,4.713168,
CRI,POP,TOT,MLN_PER,A,2014,4.77313,
CRI,POP,TOT,MLN_PER,A,2015,4.832234,
CRI,POP,TOT,MLN_PER,A,2016,4.890379,
CRI,POP,TOT,MLN_PER,A,2017,4.94749,
CRI,POP,TOT,MLN_PER,A,2018,5.003402,
HRV,POP,TOT,MLN_PER,A,1960,4.192634,
HRV,POP,TOT,MLN_PER,A,1961,4.222502,
HRV,POP,TOT,MLN_PER,A,1962,4.251421,
HRV,POP,TOT,MLN_PER,A,1963,4.279058,
HRV,POP,TOT,MLN_PER,A,1964,4.304984,
HRV,POP,TOT,MLN_PER,A,1965,4.32892,
HRV,POP,TOT,MLN_PER,A,1966,4.350815,
HRV,POP,TOT,MLN_PER,A,1967,4.370856,
HRV,POP,TOT,MLN_PER,A,1968,4.389321,
HRV,POP,TOT,MLN_PER,A,1969,4.406607,
HRV,POP,TOT,MLN_PER,A,1970,4.423073,
HRV,POP,TOT,MLN_PER,A,1971,4.438818,
HRV,POP,TOT,MLN_PER,A,1972,4.453985,
HRV,POP,TOT,MLN_PER,A,1973,4.469035,
HRV,POP,TOT,MLN_PER,A,1974,4.484521,
HRV,POP,TOT,MLN_PER,A,1975,4.500868,
HRV,POP,TOT,MLN_PER,A,1976,4.518103,
HRV,POP,TOT,MLN_PER,A,1977,4.536198,
HRV,POP,TOT,MLN_PER,A,1978,4.555413,
HRV,POP,TOT,MLN_PER,A,1979,4.57603,
HRV,POP,TOT,MLN_PER,A,1980,4.598126,
HRV,POP,TOT,MLN_PER,A,1981,4.621418,
HRV,POP,TOT,MLN_PER,A,1982,4.645409,
HRV,POP,TOT,MLN_PER,A,1983,4.669614,
HRV,POP,TOT,MLN_PER,A,1984,4.693432,
HRV,POP,TOT,MLN_PER,A,1985,4.716117,
HRV,POP,TOT,MLN_PER,A,1986,4.737949,
HRV,POP,TOT,MLN_PER,A,1987,4.758152,
HRV,POP,TOT,MLN_PER,A,1988,4.773683,
HRV,POP,TOT,MLN_PER,A,1989,4.780627,
HRV,POP,TOT,MLN_PER,A,1990,4.776374,
HRV,POP,TOT,MLN_PER,A,1991,4.760003,
HRV,POP,TOT,MLN_PER,A,1992,4.732864,
HRV,POP,TOT,MLN_PER,A,1993,4.697536,
HRV,POP,TOT,MLN_PER,A,1994,4.657799,
HRV,POP,TOT,MLN_PER,A,1995,4.616762,
HRV,POP,TOT,MLN_PER,A,1996,4.574853,
HRV,POP,TOT,MLN_PER,A,1997,4.532298,
HRV,POP,TOT,MLN_PER,A,1998,4.491742,
HRV,POP,TOT,MLN_PER,A,1999,4.456298,
HRV,POP,TOT,MLN_PER,A,2000,4.428069,
HRV,POP,TOT,MLN_PER,A,2001,4.30045,
HRV,POP,TOT,MLN_PER,A,2002,4.305443,
HRV,POP,TOT,MLN_PER,A,2003,4.305553,
HRV,POP,TOT,MLN_PER,A,2004,4.308296,
HRV,POP,TOT,MLN_PER,A,2005,4.311674,
HRV,POP,TOT,MLN_PER,A,2006,4.313016,
HRV,POP,TOT,MLN_PER,A,2007,4.312751,
HRV,POP,TOT,MLN_PER,A,2008,4.310884,
HRV,POP,TOT,MLN_PER,A,2009,4.306315,
HRV,POP,TOT,MLN_PER,A,2010,4.296353,
HRV,POP,TOT,MLN_PER,A,2011,4.282913,
HRV,POP,TOT,MLN_PER,A,2012,4.269063,
HRV,POP,TOT,MLN_PER,A,2013,4.254469,
HRV,POP,TOT,MLN_PER,A,2014,4.238389,
HRV,POP,TOT,MLN_PER,A,2015,4.203604,
HRV,POP,TOT,MLN_PER,A,2016,4.174349,
HRV,POP,TOT,MLN_PER,A,2017,4.124531,
HRV,POP,TOT,MLN_PER,A,2018,4.080666,
CYP,POP,TOT,MLN_PER,A,1960,0.57293,
CYP,POP,TOT,MLN_PER,A,1961,0.576395,
CYP,POP,TOT,MLN_PER,A,1962,0.577691,
CYP,POP,TOT,MLN_PER,A,1963,0.577913,
CYP,POP,TOT,MLN_PER,A,1964,0.578627,
CYP,POP,TOT,MLN_PER,A,1965,0.580966,
CYP,POP,TOT,MLN_PER,A,1966,0.585308,
CYP,POP,TOT,MLN_PER,A,1967,0.591308,
CYP,POP,TOT,MLN_PER,A,1968,0.598493,
CYP,POP,TOT,MLN_PER,A,1969,0.606113,
CYP,POP,TOT,MLN_PER,A,1970,0.613621,
CYP,POP,TOT,MLN_PER,A,1971,0.620859,
CYP,POP,TOT,MLN_PER,A,1972,0.628002,
CYP,POP,TOT,MLN_PER,A,1973,0.635111,
CYP,POP,TOT,MLN_PER,A,1974,0.642339,
CYP,POP,TOT,MLN_PER,A,1975,0.649755,
CYP,POP,TOT,MLN_PER,A,1976,0.657534,
CYP,POP,TOT,MLN_PER,A,1977,0.665528,
CYP,POP,TOT,MLN_PER,A,1978,0.673251,
CYP,POP,TOT,MLN_PER,A,1979,0.680011,
CYP,POP,TOT,MLN_PER,A,1980,0.685406,
CYP,POP,TOT,MLN_PER,A,1981,0.689173,
CYP,POP,TOT,MLN_PER,A,1982,0.523734,
CYP,POP,TOT,MLN_PER,A,1983,0.528071,
CYP,POP,TOT,MLN_PER,A,1984,0.534958,
CYP,POP,TOT,MLN_PER,A,1985,0.541502,
CYP,POP,TOT,MLN_PER,A,1986,0.547747,
CYP,POP,TOT,MLN_PER,A,1987,0.553736,
CYP,POP,TOT,MLN_PER,A,1988,0.559639,
CYP,POP,TOT,MLN_PER,A,1989,0.567674,
CYP,POP,TOT,MLN_PER,A,1990,0.579898,
CYP,POP,TOT,MLN_PER,A,1991,0.595105,
CYP,POP,TOT,MLN_PER,A,1992,0.611151,
CYP,POP,TOT,MLN_PER,A,1993,0.626087,
CYP,POP,TOT,MLN_PER,A,1994,0.63917,
CYP,POP,TOT,MLN_PER,A,1995,0.65086,
CYP,POP,TOT,MLN_PER,A,1996,0.661326,
CYP,POP,TOT,MLN_PER,A,1997,0.670764,
CYP,POP,TOT,MLN_PER,A,1998,0.679042,
CYP,POP,TOT,MLN_PER,A,1999,0.686675,
CYP,POP,TOT,MLN_PER,A,2000,0.69402,
CYP,POP,TOT,MLN_PER,A,2001,0.701537,
CYP,POP,TOT,MLN_PER,A,2002,0.709631,
CYP,POP,TOT,MLN_PER,A,2003,0.718305,
CYP,POP,TOT,MLN_PER,A,2004,0.727977,
CYP,POP,TOT,MLN_PER,A,2005,0.738541,
CYP,POP,TOT,MLN_PER,A,2006,0.750964,
CYP,POP,TOT,MLN_PER,A,2007,0.767128,
CYP,POP,TOT,MLN_PER,A,2008,0.78663,
CYP,POP,TOT,MLN_PER,A,2009,0.808038,
CYP,POP,TOT,MLN_PER,A,2010,0.829444,
CYP,POP,TOT,MLN_PER,A,2011,0.850882,
CYP,POP,TOT,MLN_PER,A,2012,0.863945,
CYP,POP,TOT,MLN_PER,A,2013,0.861938,
CYP,POP,TOT,MLN_PER,A,2014,0.852511,
CYP,POP,TOT,MLN_PER,A,2015,0.847662,
CYP,POP,TOT,MLN_PER,A,2016,0.851559,
CYP,POP,TOT,MLN_PER,A,2017,0.85952,
CYP,POP,TOT,MLN_PER,A,2018,0.869006,
LTU,POP,TOT,MLN_PER,A,1960,2.769866,
LTU,POP,TOT,MLN_PER,A,1961,2.806913,
LTU,POP,TOT,MLN_PER,A,1962,2.846388,
LTU,POP,TOT,MLN_PER,A,1963,2.887074,
LTU,POP,TOT,MLN_PER,A,1964,2.92738,
LTU,POP,TOT,MLN_PER,A,1965,2.966162,
LTU,POP,TOT,MLN_PER,A,1966,3.00279,
LTU,POP,TOT,MLN_PER,A,1967,3.03744,
LTU,POP,TOT,MLN_PER,A,1968,3.07069,
LTU,POP,TOT,MLN_PER,A,1969,3.103511,
LTU,POP,TOT,MLN_PER,A,1970,3.139689,
LTU,POP,TOT,MLN_PER,A,1971,3.179041,
LTU,POP,TOT,MLN_PER,A,1972,3.213622,
LTU,POP,TOT,MLN_PER,A,1973,3.244438,
LTU,POP,TOT,MLN_PER,A,1974,3.273894,
LTU,POP,TOT,MLN_PER,A,1975,3.301652,
LTU,POP,TOT,MLN_PER,A,1976,3.328664,
LTU,POP,TOT,MLN_PER,A,1977,3.355036,
LTU,POP,TOT,MLN_PER,A,1978,3.379514,
LTU,POP,TOT,MLN_PER,A,1979,3.397842,
LTU,POP,TOT,MLN_PER,A,1980,3.413202,
LTU,POP,TOT,MLN_PER,A,1981,3.432947,
LTU,POP,TOT,MLN_PER,A,1982,3.457179,
LTU,POP,TOT,MLN_PER,A,1983,3.485192,
LTU,POP,TOT,MLN_PER,A,1984,3.514205,
LTU,POP,TOT,MLN_PER,A,1985,3.544543,
LTU,POP,TOT,MLN_PER,A,1986,3.578914,
LTU,POP,TOT,MLN_PER,A,1987,3.616367,
LTU,POP,TOT,MLN_PER,A,1988,3.655049,
LTU,POP,TOT,MLN_PER,A,1989,3.684255,
LTU,POP,TOT,MLN_PER,A,1990,3.697838,
LTU,POP,TOT,MLN_PER,A,1991,3.704134,
LTU,POP,TOT,MLN_PER,A,1992,3.700114,
LTU,POP,TOT,MLN_PER,A,1993,3.682613,
LTU,POP,TOT,MLN_PER,A,1994,3.657144,
LTU,POP,TOT,MLN_PER,A,1995,3.629102,
LTU,POP,TOT,MLN_PER,A,1996,3.601613,
LTU,POP,TOT,MLN_PER,A,1997,3.575137,
LTU,POP,TOT,MLN_PER,A,1998,3.549331,
LTU,POP,TOT,MLN_PER,A,1999,3.524237,
LTU,POP,TOT,MLN_PER,A,2000,3.499534,
LTU,POP,TOT,MLN_PER,A,2001,3.470817,
LTU,POP,TOT,MLN_PER,A,2002,3.443066,
LTU,POP,TOT,MLN_PER,A,2003,3.415209,
LTU,POP,TOT,MLN_PER,A,2004,3.377073,
LTU,POP,TOT,MLN_PER,A,2005,3.322525,
LTU,POP,TOT,MLN_PER,A,2006,3.269903,
LTU,POP,TOT,MLN_PER,A,2007,3.231297,
LTU,POP,TOT,MLN_PER,A,2008,3.198234,
LTU,POP,TOT,MLN_PER,A,2009,3.162911,
LTU,POP,TOT,MLN_PER,A,2010,3.097292,
LTU,POP,TOT,MLN_PER,A,2011,3.028119,
LTU,POP,TOT,MLN_PER,A,2012,2.987773,
LTU,POP,TOT,MLN_PER,A,2013,2.957689,
LTU,POP,TOT,MLN_PER,A,2014,2.932366,
LTU,POP,TOT,MLN_PER,A,2015,2.904908,
LTU,POP,TOT,MLN_PER,A,2016,2.868234,
LTU,POP,TOT,MLN_PER,A,2017,2.828398,
LTU,POP,TOT,MLN_PER,A,2018,2.801541,
MLT,POP,TOT,MLN_PER,A,1960,0.311534,
MLT,POP,TOT,MLN_PER,A,1961,0.312914,
MLT,POP,TOT,MLN_PER,A,1962,0.315032,
MLT,POP,TOT,MLN_PER,A,1963,0.317447,
MLT,POP,TOT,MLN_PER,A,1964,0.319588,
MLT,POP,TOT,MLN_PER,A,1965,0.321019,
MLT,POP,TOT,MLN_PER,A,1966,0.321606,
MLT,POP,TOT,MLN_PER,A,1967,0.321508,
MLT,POP,TOT,MLN_PER,A,1968,0.320979,
MLT,POP,TOT,MLN_PER,A,1969,0.320414,
MLT,POP,TOT,MLN_PER,A,1970,0.320086,
MLT,POP,TOT,MLN_PER,A,1971,0.320078,
MLT,POP,TOT,MLN_PER,A,1972,0.320317,
MLT,POP,TOT,MLN_PER,A,1973,0.320854,
MLT,POP,TOT,MLN_PER,A,1974,0.321683,
MLT,POP,TOT,MLN_PER,A,1975,0.322821,
MLT,POP,TOT,MLN_PER,A,1976,0.324279,
MLT,POP,TOT,MLN_PER,A,1977,0.326079,
MLT,POP,TOT,MLN_PER,A,1978,0.328201,
MLT,POP,TOT,MLN_PER,A,1979,0.330611,
MLT,POP,TOT,MLN_PER,A,1980,0.333274,
MLT,POP,TOT,MLN_PER,A,1981,0.336193,
MLT,POP,TOT,MLN_PER,A,1982,0.339342,
MLT,POP,TOT,MLN_PER,A,1983,0.342628,
MLT,POP,TOT,MLN_PER,A,1984,0.330593,
MLT,POP,TOT,MLN_PER,A,1985,0.336452,
MLT,POP,TOT,MLN_PER,A,1986,0.342121,
MLT,POP,TOT,MLN_PER,A,1987,0.344485,
MLT,POP,TOT,MLN_PER,A,1988,0.347325,
MLT,POP,TOT,MLN_PER,A,1989,0.350722,
MLT,POP,TOT,MLN_PER,A,1990,0.35417,
MLT,POP,TOT,MLN_PER,A,1991,0.357727,
MLT,POP,TOT,MLN_PER,A,1992,0.36126,
MLT,POP,TOT,MLN_PER,A,1993,0.364704,
MLT,POP,TOT,MLN_PER,A,1994,0.367941,
MLT,POP,TOT,MLN_PER,A,1995,0.370433,
MLT,POP,TOT,MLN_PER,A,1996,0.372687,
MLT,POP,TOT,MLN_PER,A,1997,0.375236,
MLT,POP,TOT,MLN_PER,A,1998,0.377516,
MLT,POP,TOT,MLN_PER,A,1999,0.37936,
MLT,POP,TOT,MLN_PER,A,2000,0.385808,
MLT,POP,TOT,MLN_PER,A,2001,0.393028,
MLT,POP,TOT,MLN_PER,A,2002,0.395969,
MLT,POP,TOT,MLN_PER,A,2003,0.398582,
MLT,POP,TOT,MLN_PER,A,2004,0.401263,
MLT,POP,TOT,MLN_PER,A,2005,0.403825,
MLT,POP,TOT,MLN_PER,A,2006,0.405311,
MLT,POP,TOT,MLN_PER,A,2007,0.406725,
MLT,POP,TOT,MLN_PER,A,2008,0.409375,
MLT,POP,TOT,MLN_PER,A,2009,0.412475,
MLT,POP,TOT,MLN_PER,A,2010,0.414512,
MLT,POP,TOT,MLN_PER,A,2011,0.416263,
MLT,POP,TOT,MLN_PER,A,2012,0.420027,
MLT,POP,TOT,MLN_PER,A,2013,0.425966,
MLT,POP,TOT,MLN_PER,A,2014,0.434551,
MLT,POP,TOT,MLN_PER,A,2015,0.445053,
MLT,POP,TOT,MLN_PER,A,2016,0.455355,
MLT,POP,TOT,MLN_PER,A,2017,0.468005,
MLT,POP,TOT,MLN_PER,A,2018,0.483793,
ROU,POP,TOT,MLN_PER,A,1960,18.613939,
ROU,POP,TOT,MLN_PER,A,1961,18.780202,
ROU,POP,TOT,MLN_PER,A,1962,18.924157,
ROU,POP,TOT,MLN_PER,A,1963,19.059938,
ROU,POP,TOT,MLN_PER,A,1964,19.207135,
ROU,POP,TOT,MLN_PER,A,1965,19.379568,
ROU,POP,TOT,MLN_PER,A,1966,19.582327,
ROU,POP,TOT,MLN_PER,A,1967,19.810585,
ROU,POP,TOT,MLN_PER,A,1968,19.799831,
ROU,POP,TOT,MLN_PER,A,1969,20.009141,
ROU,POP,TOT,MLN_PER,A,1970,20.250396,
ROU,POP,TOT,MLN_PER,A,1971,20.461575,
ROU,POP,TOT,MLN_PER,A,1972,20.657956,
ROU,POP,TOT,MLN_PER,A,1973,20.835682,
ROU,POP,TOT,MLN_PER,A,1974,21.029428,
ROU,POP,TOT,MLN_PER,A,1975,21.293586,
ROU,POP,TOT,MLN_PER,A,1976,21.551631,
ROU,POP,TOT,MLN_PER,A,1977,21.756097,
ROU,POP,TOT,MLN_PER,A,1978,21.951467,
ROU,POP,TOT,MLN_PER,A,1979,22.090484,
ROU,POP,TOT,MLN_PER,A,1980,22.207284,
ROU,POP,TOT,MLN_PER,A,1981,22.353071,
ROU,POP,TOT,MLN_PER,A,1982,22.475742,
ROU,POP,TOT,MLN_PER,A,1983,22.560476,
ROU,POP,TOT,MLN_PER,A,1984,22.640545,
ROU,POP,TOT,MLN_PER,A,1985,22.732997,
ROU,POP,TOT,MLN_PER,A,1986,22.836836,
ROU,POP,TOT,MLN_PER,A,1987,22.949427,
ROU,POP,TOT,MLN_PER,A,1988,23.05766,
ROU,POP,TOT,MLN_PER,A,1989,23.16146,
ROU,POP,TOT,MLN_PER,A,1990,23.201832,
ROU,POP,TOT,MLN_PER,A,1991,23.00116,
ROU,POP,TOT,MLN_PER,A,1992,22.794284,
ROU,POP,TOT,MLN_PER,A,1993,22.763283,
ROU,POP,TOT,MLN_PER,A,1994,22.730216,
ROU,POP,TOT,MLN_PER,A,1995,22.684268,
ROU,POP,TOT,MLN_PER,A,1996,22.619005,
ROU,POP,TOT,MLN_PER,A,1997,22.553982,
ROU,POP,TOT,MLN_PER,A,1998,22.507354,
ROU,POP,TOT,MLN_PER,A,1999,22.472043,
ROU,POP,TOT,MLN_PER,A,2000,22.442973,
ROU,POP,TOT,MLN_PER,A,2001,22.131974,
ROU,POP,TOT,MLN_PER,A,2002,21.675775,
ROU,POP,TOT,MLN_PER,A,2003,21.574365,
ROU,POP,TOT,MLN_PER,A,2004,21.451845,
ROU,POP,TOT,MLN_PER,A,2005,21.319673,
ROU,POP,TOT,MLN_PER,A,2006,21.193749,
ROU,POP,TOT,MLN_PER,A,2007,20.88298,
ROU,POP,TOT,MLN_PER,A,2008,20.537848,
ROU,POP,TOT,MLN_PER,A,2009,20.367437,
ROU,POP,TOT,MLN_PER,A,2010,20.246798,
ROU,POP,TOT,MLN_PER,A,2011,20.147657,
ROU,POP,TOT,MLN_PER,A,2012,20.060182,
ROU,POP,TOT,MLN_PER,A,2013,19.988694,
ROU,POP,TOT,MLN_PER,A,2014,19.916451,
ROU,POP,TOT,MLN_PER,A,2015,19.82225,
ROU,POP,TOT,MLN_PER,A,2016,19.706529,
ROU,POP,TOT,MLN_PER,A,2017,19.588146,
ROU,POP,TOT,MLN_PER,A,2018,19.471332,
SAU,POP,TOT,MLN_PER,A,1960,4.086539,
SAU,POP,TOT,MLN_PER,A,1961,4.218879,
SAU,POP,TOT,MLN_PER,A,1962,4.362864,
SAU,POP,TOT,MLN_PER,A,1963,4.516659,
